,year,month,intent,police,sex,age,race,other,place,education
3024,2012,3,Suicide,0,M,63,Black,210,Home,Matric
3025,2012,3,Homicide,0,M,14,Black,210,Street,Less than Matric
3026,2012,3,Homicide,0,M,59,White,100,Trade/service area,Matric
3027,2012,3,Homicide,0,M,40,Black,260,Street,Less than Matric
3028,2012,3,Homicide,0,M,19,White,100,Street,Matric
3029,2012,3,Homicide,0,M,16,Black,100,Street,Less than Matric
3030,2012,3,Homicide,0,M,29,Black,100,Street,Matric
3031,2012,3,Suicide,0,M,56,White,100,Home,Matric
3032,2012,3,Homicide,0,F,66,White,100,Home,Matric
3033,2012,3,Suicide,0,M,32,Black,100,Home,Some college
3034,2012,3,Suicide,0,M,65,White,100,Other specified,Matric
3035,2012,3,Suicide,0,M,53,White,100,Home,BA+
3036,2012,3,Suicide,0,M,58,White,100,Home,Some college
3037,2012,3,Homicide,0,M,33,Black,100,Other specified,Matric
3038,2012,3,Suicide,0,M,59,White,100,Home,BA+
3039,2012,3,Suicide,0,M,57,White,100,Home,Less than Matric
3040,2012,3,Suicide,0,M,55,Coloured,100,Home,Some college
3041,2012,3,Homicide,0,M,21,White,100,Other specified,Some college
3042,2012,3,Suicide,0,M,88,White,100,Home,Some college
3043,2012,3,Homicide,0,M,19,Coloured,100,Home,Matric
3044,2012,3,Homicide,0,M,33,White,100,Street,Less than Matric
3045,2012,3,Homicide,0,M,25,Black,100,Street,Less than Matric
3046,2012,3,Homicide,0,M,42,Black,100,Street,Some college
3047,2012,3,Homicide,0,M,27,Black,100,Trade/service area,Matric
3048,2012,3,Homicide,0,M,18,White,100,Street,Less than Matric
3049,2012,3,Suicide,0,M,52,White,100,Other specified,Some college
3050,2012,3,Homicide,0,M,51,Black,210,Home,Some college
3051,2012,3,Homicide,0,M,58,Coloured,100,Trade/service area,BA+
3052,2012,3,Suicide,0,M,25,White,100,Other specified,Less than Matric
3053,2012,3,Suicide,0,M,23,Black,210,Home,Some college
3054,2012,3,Suicide,0,M,71,White,100,Other specified,BA+
3055,2012,3,Suicide,0,F,60,White,100,Other specified,Some college
3056,2012,3,Suicide,0,M,56,White,100,Home,Matric
3057,2012,3,Homicide,0,M,54,Black,100,Other specified,Matric
3058,2012,3,Suicide,0,M,14,White,100,Home,Less than Matric
3059,2012,3,Suicide,0,M,72,White,100,Street,Some college
3060,2012,3,Homicide,0,M,35,Black,210,Home,Less than Matric
3061,2012,3,Homicide,0,M,36,Black,100,Street,Less than Matric
3062,2012,3,Homicide,0,M,24,Black,100,Street,Less than Matric
3063,2012,3,Homicide,0,M,17,Black,210,Street,Matric
3064,2012,3,Homicide,0,M,31,Black,210,Street,Matric
3065,2012,3,Suicide,0,M,59,White,100,Home,Matric
3066,2012,3,Homicide,0,M,41,Black,260,Street,Some college
3067,2012,3,Suicide,0,M,68,White,100,Home,Matric
3068,2012,3,Undetermined,0,M,31,White,100,Home,Some college
3069,2012,3,Homicide,0,M,42,Coloured,100,Trade/service area,Less than Matric
3070,2012,3,Suicide,0,M,57,Coloured,100,Home,Matric
3071,2012,3,Suicide,0,M,64,White,100,Home,Some college
3072,2012,3,Suicide,0,M,45,White,100,Home,Some college
3073,2012,3,Homicide,0,M,19,Black,100,Street,Some college
3074,2012,3,Homicide,0,M,38,Black,222,Trade/service area,Matric
3075,2012,4,Homicide,0,F,21,Coloured,100,School/instiution,Some college
3076,2012,4,Suicide,0,M,29,White,100,Home,Matric
3077,2012,4,Suicide,0,F,61,White,100,Home,BA+
3078,2012,3,Suicide,0,F,68,White,100,Home,Matric
3079,2012,3,Homicide,0,M,38,Black,100,Trade/service area,Less than Matric
3080,2012,3,Homicide,0,M,44,Black,100,Other unspecified,Less than Matric
3081,2012,3,Homicide,0,M,33,Black,100,Other specified,Matric
3082,2012,3,Homicide,0,M,26,Black,100,Other specified,Less than Matric
3083,2012,3,Homicide,1,M,40,White,100,NA,Less than Matric
3084,2012,3,Homicide,0,F,42,Black,210,Home,Matric
3085,2012,3,Suicide,0,M,37,Coloured,100,Home,Some college
3086,2012,3,Suicide,0,M,43,White,100,Home,Some college
3087,2012,4,Suicide,0,M,60,White,100,Home,Matric
3088,2012,3,Suicide,0,F,46,White,100,Home,Some college
3089,2012,4,Homicide,0,M,42,Black,210,Home,Some college
3090,2012,3,Homicide,0,M,41,Black,210,Street,Matric
3091,2012,4,Homicide,0,M,38,Coloured,100,School/instiution,Some college
3092,2012,4,Homicide,0,F,23,Coloured,100,School/instiution,Some college
3093,2012,4,Homicide,0,F,33,Coloured,100,School/instiution,BA+
3094,2012,3,Homicide,0,M,36,Black,100,Other specified,Less than Matric
3095,2012,3,Homicide,0,M,32,Black,100,Other unspecified,Matric
3096,2012,3,Homicide,0,M,28,Black,210,Street,Matric
3097,2012,3,Suicide,0,M,32,Black,100,Home,Less than Matric
3098,2012,3,Homicide,0,M,22,Black,210,Street,Less than Matric
3099,2012,4,Homicide,0,M,20,Black,210,Home,Matric
3100,2012,4,Suicide,0,M,64,White,100,Home,Some college
3101,2012,3,Suicide,0,F,26,Black,100,Home,Matric
3102,2012,4,Homicide,0,M,15,Black,210,Home,Less than Matric
3103,2012,4,Homicide,0,F,53,Black,100,School/instiution,BA+
3104,2012,3,Suicide,0,F,58,White,100,Home,BA+
3105,2012,3,Homicide,0,F,56,Black,100,Street,Less than Matric
3106,2012,4,Suicide,0,M,66,White,100,Home,BA+
3107,2012,3,Suicide,0,M,61,White,100,Other specified,BA+
3108,2012,3,Homicide,0,M,21,Black,100,Other unspecified,Less than Matric
3109,2012,4,Homicide,0,M,20,Black,100,Trade/service area,Some college
3110,2012,3,Suicide,0,M,93,White,100,Home,Some college
3111,2012,3,Homicide,0,M,15,Black,210,Street,Less than Matric
3112,2012,4,Suicide,0,F,55,White,100,Home,Matric
3113,2012,3,Suicide,0,M,80,White,100,Home,Matric
3114,2012,3,Homicide,0,M,31,Black,210,Other unspecified,Matric
3115,2012,4,Homicide,0,M,33,White,100,Other specified,Matric
3116,2012,3,Homicide,0,M,48,White,100,Other specified,Less than Matric
3117,2012,4,Homicide,0,M,21,Black,210,Home,Matric
3118,2012,3,Suicide,0,M,68,White,100,Home,Matric
3119,2012,4,Suicide,0,M,57,Black,282,Other specified,Some college
3120,2012,3,Homicide,0,M,29,Black,210,Other specified,Matric
3121,2012,4,Homicide,0,M,27,Black,210,Other specified,Matric
3122,2012,4,Homicide,0,M,22,Black,100,Street,Some college
3123,2012,4,Suicide,0,M,49,White,100,Home,Some college
3124,2012,4,Suicide,0,M,51,White,100,Home,Matric
3125,2012,4,Suicide,0,M,72,White,100,Home,Some college
3126,2012,3,Suicide,0,M,50,Black,100,Home,Some college
3127,2012,4,Suicide,0,M,40,Black,210,Home,Matric
3128,2012,4,Homicide,0,M,31,Black,100,Street,BA+
3129,2012,4,Suicide,0,M,30,White,100,Home,Some college
3130,2012,4,Homicide,0,M,24,Black,210,Street,Less than Matric
3131,2012,4,Suicide,0,F,83,White,100,Home,Some college
3132,2012,4,Homicide,0,M,24,Black,210,Home,Less than Matric
3133,2012,4,Homicide,0,F,40,Black,100,School/instiution,BA+
3134,2012,4,Suicide,0,M,77,Coloured,100,Home,BA+
3135,2012,4,Homicide,0,M,20,Coloured,100,Street,Less than Matric
3136,2012,4,Homicide,0,F,24,Coloured,100,School/instiution,NA
3137,2012,4,Suicide,0,M,49,White,100,Other specified,Some college
3138,2012,4,Suicide,0,M,88,White,100,Home,Less than Matric
3139,2012,4,Suicide,0,M,61,Black,210,Home,Less than Matric
3140,2012,4,Homicide,0,F,18,Black,210,Home,Less than Matric
3141,2012,4,Suicide,0,M,43,White,100,Street,Some college
3142,2012,4,Homicide,0,M,21,Coloured,100,Street,Some college
3143,2012,4,Suicide,0,M,21,White,100,Other specified,Some college
3144,2012,4,Homicide,0,M,26,Black,210,Street,Less than Matric
3145,2012,3,Homicide,0,M,16,Black,210,Street,Less than Matric
3146,2012,4,Homicide,0,M,42,Black,210,Home,Less than Matric
3147,2012,4,Suicide,0,M,38,White,100,Other specified,Matric
3148,2012,4,Homicide,0,M,19,Black,210,Home,Matric
3149,2012,4,Suicide,0,M,48,Coloured,100,Home,Some college
3150,2012,4,Suicide,0,M,84,White,100,Home,Matric
3151,2012,4,Suicide,0,M,53,White,100,Trade/service area,NA
3152,2012,4,Suicide,0,M,73,White,100,Home,Matric
3153,2012,4,Suicide,0,M,21,Black,100,Home,Matric
3154,2012,4,Homicide,0,M,28,Black,100,Trade/service area,BA+
3155,2012,4,Homicide,0,M,21,Black,210,Other unspecified,Matric
3156,2012,4,Suicide,0,M,49,White,100,Trade/service area,Matric
3157,2012,4,Homicide,0,M,46,Black,100,Street,Matric
3158,2012,4,Homicide,0,M,25,Black,222,Home,Less than Matric
3159,2012,4,Homicide,0,M,32,Black,210,Home,Some college
3160,2012,4,Suicide,0,M,78,White,100,Other specified,BA+
3161,2012,4,Homicide,0,M,53,White,100,Home,Matric
3162,2012,3,Suicide,0,M,64,White,100,Trade/service area,Some college
3163,2012,4,Suicide,0,M,54,White,100,Home,Matric
3164,2012,4,Homicide,0,M,27,Black,210,Street,Matric
3165,2012,4,Homicide,0,M,21,Black,100,Street,Less than Matric
3166,2012,4,Suicide,0,M,65,White,100,Other specified,Less than Matric
3167,2012,4,Homicide,0,M,30,Black,100,Home,Matric
3168,2012,4,Homicide,0,M,27,Black,210,Home,Some college
3169,2012,4,Homicide,0,M,19,White,100,Street,Less than Matric
3170,2012,4,Suicide,0,M,36,White,100,Street,Matric
3171,2012,4,Suicide,0,M,76,White,100,Home,Some college
3172,2012,4,Suicide,0,M,28,Coloured,100,Home,Some college
3173,2012,4,Homicide,0,M,27,Black,100,Trade/service area,BA+
3174,2012,4,Suicide,0,F,68,Black,100,Home,BA+
3175,2012,4,Suicide,0,F,76,White,100,Home,BA+
3176,2012,4,Homicide,0,M,16,Black,210,Street,Less than Matric
3177,2012,4,Suicide,0,M,60,White,100,Home,Matric
3178,2012,4,Homicide,0,M,35,White,100,Home,Matric
3179,2012,4,Homicide,0,M,23,Coloured,100,Other unspecified,BA+
3180,2012,4,Suicide,0,M,64,White,100,Home,Less than Matric
3181,2012,4,Suicide,0,M,44,Black,210,Home,Some college
3182,2012,4,Suicide,0,M,59,White,100,Home,Matric
3183,2012,4,Homicide,0,M,60,White,100,Home,Matric
3184,2012,4,Homicide,0,F,23,Coloured,100,Other unspecified,BA+
3185,2012,4,Homicide,0,M,23,Black,100,Street,Less than Matric
3186,2012,4,Suicide,0,F,89,White,100,Home,Matric
3187,2012,4,Suicide,0,F,52,White,100,Home,BA+
3188,2012,4,Homicide,0,F,22,Black,210,Home,Less than Matric
3189,2012,4,Suicide,0,M,43,White,100,Street,NA
3190,2012,4,Suicide,0,M,70,Black,282,Home,Matric
3191,2012,4,Homicide,0,M,29,White,100,Other specified,Matric
3192,2012,4,Homicide,0,M,52,Black,100,Street,Some college
3193,2012,4,Suicide,0,M,81,White,100,Home,BA+
3194,2012,4,Suicide,0,M,44,White,100,Home,BA+
3195,2012,4,Suicide,0,F,47,Coloured,100,Home,BA+
3196,2012,4,Suicide,0,M,43,White,100,Other specified,BA+
3197,2012,4,Suicide,0,F,26,Black,100,Home,Some college
3198,2012,4,Suicide,0,M,40,White,100,Other specified,Some college
3199,2012,4,Suicide,0,M,41,White,100,Other specified,Matric
3200,2012,4,Homicide,0,F,43,White,100,Other specified,BA+
3201,2012,4,Suicide,0,M,59,Black,260,Other specified,Less than Matric
3202,2012,4,Homicide,0,F,55,Black,260,Other specified,Matric
3203,2012,4,Homicide,0,F,39,Coloured,100,Other specified,BA+
3204,2012,4,Suicide,0,M,32,Coloured,100,Other specified,BA+
3205,2012,4,Homicide,0,M,28,Black,100,Street,Matric
3206,2012,4,Homicide,0,M,32,Black,100,Home,Matric
3207,2012,4,Homicide,0,M,33,White,100,Home,Matric
3208,2012,4,Suicide,0,M,56,White,100,Home,Some college
3209,2012,4,Homicide,0,M,17,Black,100,Other unspecified,Less than Matric
3210,2012,4,Suicide,0,F,60,White,100,Home,Some college
3211,2012,4,Suicide,0,M,34,White,100,Other specified,Matric
3212,2012,4,Suicide,0,M,45,White,100,Home,Matric
3213,2012,4,Suicide,0,M,72,White,100,Home,BA+
3214,2012,4,Homicide,0,M,19,Black,210,Home,Some college
3215,2012,4,Homicide,0,M,20,Black,100,Street,Matric
3216,2012,4,Suicide,0,M,74,White,100,Home,Matric
3217,2012,4,Suicide,0,F,72,White,100,Home,Less than Matric
3218,2012,4,Suicide,0,M,35,Coloured,100,Home,Some college
3219,2012,4,Suicide,0,M,47,White,100,Home,BA+
3220,2012,4,Undetermined,0,M,33,Black,210,Home,Less than Matric
3221,2012,4,Suicide,0,M,64,White,100,Home,Some college
3222,2012,4,Homicide,0,M,26,Black,100,Street,Matric
3223,2012,4,Homicide,0,M,27,White,100,Other unspecified,Matric
3224,2012,4,Suicide,0,M,61,White,100,Other specified,Some college
3225,2012,4,Suicide,0,M,53,Black,210,Home,Matric
3226,2012,4,Suicide,0,M,44,White,100,Home,BA+
3227,2012,4,Homicide,0,M,16,Black,210,Other specified,Less than Matric
3228,2012,3,Suicide,0,M,54,White,100,Street,Matric
3229,2012,4,Suicide,0,M,41,White,100,Trade/service area,Matric
3230,2012,4,Suicide,0,M,54,White,100,Street,Some college
3231,2012,4,Suicide,0,M,54,White,100,Home,Matric
3232,2012,4,Homicide,0,F,73,White,100,Home,Less than Matric
3233,2012,4,Suicide,0,M,91,White,100,Home,Less than Matric
3234,2012,4,Homicide,1,M,40,White,100,NA,Matric
3235,2012,4,Suicide,0,M,58,White,100,Home,Matric
3236,2012,4,Suicide,0,F,51,White,100,Home,Matric
3237,2012,4,Suicide,0,M,68,White,100,Other specified,Some college
3238,2012,4,Suicide,0,M,51,White,100,Home,BA+
3239,2012,4,Homicide,0,M,32,Black,210,Home,Some college
3240,2012,4,Suicide,0,M,68,White,100,Home,Matric
3241,2012,4,Suicide,0,M,67,White,100,Home,BA+
3242,2012,4,Suicide,0,M,83,White,100,Home,Matric
3243,2012,4,Homicide,0,M,24,Black,100,Street,Matric
3244,2012,4,Homicide,0,M,23,Black,210,Street,Less than Matric
3245,2012,4,Suicide,0,M,74,White,100,Home,BA+
3246,2012,4,Suicide,0,M,56,White,100,Home,Matric
3247,2012,4,Suicide,0,M,43,White,100,Home,Some college
3248,2012,4,Homicide,0,M,25,White,100,Other specified,Matric
3249,2012,4,Homicide,0,M,37,Black,100,Street,Some college
3250,2012,4,Homicide,0,M,44,Black,100,Home,Matric
3251,2012,4,Suicide,0,M,40,Black,100,Home,BA+
3252,2012,4,Homicide,0,M,69,Black,210,Home,Matric
3253,2012,1,Suicide,0,M,63,White,100,Other unspecified,Some college
3254,2012,4,Suicide,0,M,69,White,100,Home,Matric
3255,2012,4,Homicide,0,M,23,Black,100,Other specified,Some college
3256,2012,4,Homicide,0,M,36,White,100,Home,Matric
3257,2012,4,Homicide,1,M,38,White,100,NA,Some college
3258,2012,4,Suicide,0,M,35,White,100,Home,Matric
3259,2012,4,Suicide,0,F,55,White,100,Home,Some college
3260,2012,4,Suicide,0,M,57,White,100,Home,Less than Matric
3261,2012,4,Homicide,1,M,19,Black,210,NA,Less than Matric
3262,2012,4,Homicide,0,M,19,White,100,Other specified,Less than Matric
3263,2012,4,Homicide,0,M,19,Black,210,Other specified,Less than Matric
3264,2012,4,Suicide,0,M,21,Coloured,100,Home,Some college
3265,2012,4,Suicide,0,M,23,Coloured,100,Home,Some college
3266,2012,4,Homicide,0,M,21,Black,100,Street,Some college
3267,2012,4,Suicide,0,M,59,White,100,Home,Some college
3268,2012,4,Homicide,0,F,60,Black,100,Other specified,Some college
3269,2012,4,Homicide,0,M,43,White,100,Street,Less than Matric
3270,2012,4,Suicide,0,M,43,White,100,Other specified,BA+
3271,2012,1,Suicide,0,F,47,Black,210,Other specified,Matric
3272,2012,4,Suicide,0,M,53,White,100,Home,Matric
3273,2012,4,Homicide,0,M,43,Coloured,100,Street,Some college
3274,2012,4,Suicide,0,M,67,White,100,Home,Matric
3275,2012,4,Accidental,0,M,64,White,100,Street,Some college
3276,2012,4,Suicide,0,M,65,White,100,Home,Some college
3277,2012,4,Suicide,0,M,53,White,100,Home,Matric
3278,2012,4,Homicide,0,F,45,Black,100,Home,BA+
3279,2012,4,Suicide,0,M,50,White,100,Home,BA+
3280,2012,4,Suicide,0,F,57,White,100,Home,Matric
3281,2012,4,Suicide,0,M,53,White,100,Home,Matric
3282,2012,4,Homicide,0,M,24,Black,100,Trade/service area,Matric
3283,2012,4,Suicide,0,M,54,Coloured,100,Other unspecified,Matric
3284,2012,4,Homicide,0,M,15,Black,100,Street,Less than Matric
3285,2012,4,Homicide,0,M,37,Black,210,Home,Matric
3286,2012,4,Homicide,0,M,51,White,100,Home,Some college
3287,2012,4,Suicide,0,M,47,White,100,Trade/service area,Some college
3288,2012,4,Homicide,0,M,25,Black,210,Home,Less than Matric
3289,2012,4,Homicide,0,M,37,Black,100,Home,Matric
3290,2012,4,Suicide,0,M,19,Black,210,Home,Some college
3291,2012,4,Homicide,0,M,25,Black,210,Other unspecified,Matric
3292,2012,4,Homicide,0,M,22,Black,100,Street,Matric
3293,2012,4,Suicide,0,M,21,White,100,Home,Matric
3294,2012,4,Homicide,0,M,18,Black,210,Other specified,Less than Matric
3295,2012,4,Suicide,0,M,59,White,100,Home,Matric
3296,2012,4,Suicide,0,M,65,White,100,Home,Matric
3297,2012,4,Homicide,0,M,28,Black,100,Trade/service area,Less than Matric
3298,2012,4,Homicide,0,M,26,White,100,Home,Some college
3299,2012,4,Suicide,0,M,22,Coloured,100,Other unspecified,BA+
3300,2012,4,Homicide,0,M,37,Black,100,Other unspecified,Matric
3301,2012,4,Homicide,0,M,30,Black,100,Street,Some college
3302,2012,4,Suicide,0,M,78,White,100,Other unspecified,Matric
3303,2012,4,Homicide,0,M,22,Black,100,Other unspecified,Matric
3304,2012,4,Suicide,0,M,62,White,100,Home,Matric
3305,2012,4,Suicide,0,M,52,White,100,Home,BA+
3306,2012,4,Homicide,0,M,23,White,100,Home,Some college
3307,2012,4,Homicide,0,M,18,Black,100,Home,Less than Matric
3308,2012,4,Homicide,0,M,37,Black,100,Street,Less than Matric
3309,2012,4,Homicide,0,M,18,Black,210,School/instiution,Less than Matric
3310,2012,4,Homicide,0,M,37,Black,210,Street,Less than Matric
3311,2012,4,Suicide,0,M,56,White,100,Home,Some college
3312,2012,4,Suicide,0,M,70,White,100,Home,BA+
3313,2012,4,Homicide,0,M,22,Black,222,Other unspecified,Matric
3314,2012,5,Suicide,0,M,88,White,100,Home,BA+
3315,2012,4,Homicide,0,F,41,White,100,Home,NA
3316,2012,4,Suicide,0,M,88,White,100,Home,Matric
3317,2012,4,Homicide,0,M,35,Black,210,Street,Less than Matric
3318,2012,4,Suicide,0,M,34,White,100,Home,Some college
3319,2012,4,Accidental,0,M,30,Black,210,Home,Less than Matric
3320,2012,4,Homicide,0,M,33,Black,210,Home,Matric
3321,2012,4,Homicide,0,M,21,Black,210,Other unspecified,Less than Matric
3322,2012,4,Suicide,0,M,21,Coloured,100,Home,Some college
3323,2012,4,Suicide,0,M,42,Black,210,Home,Matric
3324,2012,4,Suicide,0,M,23,Black,210,Street,Matric
3325,2012,4,Suicide,0,M,35,White,100,Other specified,BA+
3326,2012,4,Suicide,0,F,43,White,100,Other unspecified,Some college
3327,2012,4,Suicide,0,M,36,White,100,Home,Matric
3328,2012,5,Suicide,0,M,60,White,100,Home,BA+
3329,2012,5,Suicide,0,M,37,White,100,Home,BA+
3330,2012,4,Suicide,0,M,57,White,100,Home,Some college
3331,2012,4,Homicide,0,F,45,Black,100,Home,Less than Matric
3332,2012,4,Suicide,0,M,17,Black,210,Home,Less than Matric
3333,2012,5,Homicide,0,M,48,Black,210,Street,Matric
3334,2012,5,Suicide,0,M,51,White,100,Other specified,Matric
3335,2012,4,Homicide,0,M,29,Black,210,Home,Less than Matric
3336,2012,4,Suicide,0,M,57,Black,280,Other specified,Some college
3337,2012,4,Suicide,0,M,47,White,100,Home,BA+
3338,2012,5,Suicide,0,M,23,White,100,Home,Matric
3339,2012,5,Suicide,0,M,36,White,100,Home,Some college
3340,2012,4,Suicide,0,M,54,White,100,Home,Matric
3341,2012,4,Homicide,0,F,2,Black,100,Home,Less than Matric
3342,2012,5,Accidental,0,M,27,Black,210,Other unspecified,Matric
3343,2012,4,Suicide,0,M,60,Black,100,Home,Matric
3344,2012,5,Suicide,0,M,65,White,100,Other specified,BA+
3345,2012,5,Suicide,0,M,19,Black,100,Sports,Less than Matric
3346,2012,4,Homicide,0,M,24,Black,222,Street,Matric
3347,2012,4,Homicide,0,M,49,Black,100,Home,Matric
3348,2012,4,Homicide,0,M,27,Black,100,Street,Matric
3349,2012,4,Homicide,0,M,25,Black,210,Other unspecified,Less than Matric
3350,2012,4,Accidental,0,M,37,Coloured,100,Home,Matric
3351,2012,5,Homicide,0,M,32,Black,210,Home,Less than Matric
3352,2012,5,Suicide,0,M,76,White,100,Home,Some college
3353,2012,5,Homicide,0,F,48,Black,100,Street,Matric
3354,2012,5,Homicide,0,M,19,Black,210,Other specified,Less than Matric
3355,2012,5,Suicide,0,M,59,White,100,Other specified,Matric
3356,2012,5,Homicide,0,M,42,Black,210,Street,Matric
3357,2012,5,Suicide,0,M,43,Coloured,100,Home,Some college
3358,2012,4,Suicide,0,M,49,White,100,Street,Less than Matric
3359,2012,4,Homicide,0,M,18,Black,100,Street,Less than Matric
3360,2012,5,Suicide,0,M,74,White,100,Home,NA
3361,2012,5,Suicide,0,F,36,White,100,Home,BA+
3362,2012,5,Undetermined,0,M,64,White,100,Home,Less than Matric
3363,2012,5,Suicide,0,M,53,Black,210,Trade/service area,Some college
3364,2012,5,Suicide,0,M,96,White,100,Home,Some college
3365,2012,5,Suicide,0,M,59,Coloured,100,Home,BA+
3366,2012,5,Homicide,0,M,37,Black,100,Trade/service area,Matric
3367,2012,5,Suicide,0,M,70,White,100,Home,Matric
3368,2012,5,Suicide,0,M,19,White,100,Home,Some college
3369,2012,5,Suicide,0,F,21,White,100,Other specified,Some college
3370,2012,4,Suicide,0,M,85,White,100,Other specified,Less than Matric
3371,2012,5,Homicide,0,M,27,Black,100,Other specified,Some college
3372,2012,5,Homicide,0,M,42,Black,100,Home,BA+
3373,2012,4,Homicide,0,M,39,Black,100,Other specified,Matric
3374,2012,4,Homicide,0,M,23,Black,100,Other unspecified,Some college
3375,2012,5,Homicide,0,M,20,Black,210,Street,Matric
3376,2012,5,Homicide,0,M,53,Black,210,Street,Less than Matric
3377,2012,5,Homicide,0,M,17,Black,210,Home,Less than Matric
3378,2012,5,Homicide,0,M,18,Black,210,Street,Less than Matric
3379,2012,5,Suicide,0,M,63,White,100,Other specified,BA+
3380,2012,5,Suicide,0,M,54,White,100,Home,Some college
3381,2012,5,Suicide,0,M,22,White,100,Home,Matric
3382,2012,5,Suicide,0,M,22,White,100,Other unspecified,Matric
